Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
606.334 2.79417 310.079 238.794 1.08289 1.35258 0.4 1 1.4 1.9 2.5 3.4 4.3 4.9 3.4 4 0 0 0.292432 0.167472 0.375443 0.0679501 0.0954772 0.0632844 0.0208346 2.49874e-10 0.011933 0.009121 0 0 0.299622 0.230368 0.284018 0.149338 0.192952 0.120171 0.0603211 0.0157929 0.016696 0.015077 0 0
602.731 2.77756 308.684 237.399 1.09476 1.27026 0.3 0.9 1.3 1.8 2.4 3 4 5 3.4 4 0 0 0.173796 0.378441 0.166345 0.171886 0.10693 0.0423211 0.0550414 9.71445e-15 0.011933 0.009121 0 0 0.205349 0.345898 0.141909 0.26914 0.101377 0.115223 0.0744934 0.0168661 0.016696 0.015077 0 0
601.318 2.77105 308.135 236.85 1.08767 1.35716 0.3 0.8 1.3 1.8 2.4 3.2 4.1 5 3.4 4 0 0 0.157892 0.314936 0.273424 0.130078 0.130317 0.0331095 0.0479161 6.29996e-13 0.011933 0.009121 0 0 0.19455 0.275245 0.276374 0.204896 0.174377 0.128826 0.0847795 0.0181127 0.016696 0.015077 0 0
605.68 2.79115 309.826 238.541 1.08989 1.34572 0.4 0.6 1.2 1.6 2.3 3.2 4.1 4.9 3.4 4 0 0 0.197401 0.14004 0.391684 0.103719 0.166248 0.041571 0.0492293 2.186e-11 0.011933 0.009121 0 0 0.276264 0.0705413 0.363671 0.175978 0.24327 0.12965 0.0720951 0.0142517 0.016696 0.015077 0 0
606.57 2.79525 310.17 238.885 1.09095 1.32764 0.2 0.7 1.4 2 2.6 3.5 4.4 4.9 3.4 4 0 0 0.0859671 0.379794 0.35734 0.0857514 0.114552 0.0366883 0.0308589 4.71845e-15 0.011933 0.009121 0 0 0.120967 0.343792 0.368982 0.161556 0.165104 0.106709 0.0605261 1.73279e-11 0.016696 0.015077 0 0
601.234 2.77067 308.102 236.817 1.09107 1.33058 0.3 0.8 1.4 1.9 2.4 3.2 4.1 5 3.4 4 0 0 0.153055 0.342 0.313923 0.0625178 0.135821 0.0341771 0.0495779 3.01553e-12 0.011933 0.009121 0 0 0.191291 0.298027 0.328876 0.130048 0.172644 0.118816 0.0761969 0.0146791 0.016696 0.015077 0 0
600.859 2.76894 307.956 236.671 1.08835 1.34984 0.3 0.7 1.1 1.7 2.4 3.2 4.1 5 3.4 4 0 0 0.153625 0.186026 0.336092 0.197976 0.13242 0.0348808 0.0473349 6.04072e-13 0.011933 0.009121 0 0 0.189499 0.166936 0.30406 0.281375 0.182986 0.123907 0.0830823 0.0179905 0.016696 0.015077 0 0
607.469 2.7994 310.517 239.231 1.08768 1.34649 0.3 0.9 1.6 2.1 2.6 3.4 4.3 5.2 3.4 4 0 0 0.19622 0.350871 0.370936 3.26594e-10 0.0843447 0.0637735 0.0215358 1.15733e-11 0.011933 0.009121 0 0 0.202807 0.382144 0.322353 0.0874563 0.160927 0.103363 0.0689503 0.0184912 0.016696 0.015077 0 0
606.809 2.79635 310.262 238.977 1.09226 1.30032 0.3 0.7 1.3 1.9 2.5 3.4 4.3 5.3 3.4 4 0 0 0.132045 0.291627 0.35451 0.116852 0.125234 0.0360713 0.0359231 2.2482e-14 0.011933 0.009121 0 0 0.175625 0.240837 0.364397 0.180551 0.162557 0.108322 0.0646417 0.00338658 0.016696 0.015077 0 0
601.025 2.7697 308.021 236.736 1.0871 1.3212 0.3 0.8 1.4 1.9 2.3 3.1 4 4.8 3.4 4 0 0 0.155214 0.334827 0.33092 0.0179525 0.161019 0.0353344 0.05183 2.02678e-09 0.011933 0.009121 0 0 0.191606 0.295824 0.336331 0.0965928 0.177808 0.126066 0.0774972 0.019474 0.016696 0.015077 0 0
