Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
600.555 2.84623 340.57 242.553 1.08798 1.33928 0.3 0.8 1.3 1.4 1.7 2 2.7 3.3 4 4.6 5.1 0 0.156732 0.32053 0.205094 0.0936369 6.71709e-05 0.164065 0.0884364 0.00321205 0.0562097 5.0781e-12 5.70671e-12 0 0.194882 0.272454 0.282602 0.00529633 0.0639679 0.208953 0.134162 0.0778737 0.0710582 0.0185835 0.00944769 0
600.58 2.84635 340.58 242.563 1.08623 1.33991 0.2 0.7 0.8 1.1 1.6 1.7 2.5 3.1 3.9 4.6 5.2 0 0.103685 0.21471 0.128717 0.150598 0.282376 0.000240371 0.143915 4.08286e-06 0.0619809 3.29495e-09 3.66429e-13 0 0.143186 1.19396e-07 0.357291 0.115951 3.11015e-06 0.351438 0.155042 0.0966632 0.0828344 0.0263447 0.0111599 0
600.485 2.8459 340.542 242.525 1.08545 1.3461 0.3 0.8 0.9 1.3 1.6 1.8 2.5 3.1 3.9 4.5 5.1 0 0.151439 0.342691 0.0109636 0.133547 0.227978 0.0127288 0.144689 2.12892e-11 0.0614097 1.71531e-10 1.70142e-13 0 0.204033 0.0401856 0.301738 0.15192 0.00803167 0.275631 0.139628 0.104833 0.0793878 0.0260523 0.0146589 0
600.682 2.84683 340.619 242.602 1.08524 1.35131 -0.2999 1 0.8 1.2 1.6 1.9 2.6 3.2 3.9 4.5 5.2 0 0.163618 0.0801559 0.248671 0.185355 0.0995165 0.139303 0.108747 4.78383e-10 0.0598745 2.22662e-10 7.99361e-15 0 0.201769 0.198503 0.166586 0.07798 0.163138 0.19125 0.147511 0.0839541 0.0734154 0.0324048 0.0148018 0
600.443 2.8457 340.526 242.509 1.08769 1.3401 0.2 0.4 0.9 1.3 1.8 2.5 2.9 3.3 4 4.9 5.8 0 0.0206277 0.206241 0.274676 0.232069 0.159134 0.125969 8.47551e-08 0.0151132 0.0538555 3.91586e-11 9.2798e-13 0 0.100588 0.104442 0.362872 0.117807 0.306342 0.10409 0.0872153 0.0506425 0.0835564 0.0225448 1.34237e-11 0
600.488 2.84591 340.544 242.527 1.08582 1.3441 0.0001 0.6 0.8 1.3 1.6 1.9 2.5 3 3.9 4.7 5.2 0 0.0486213 0.326756 0.046001 0.317017 0.084056 0.0618876 0.13946 8.41213e-11 0.0620211 1.28557e-10 6.06737e-14 0 0.099939 0.0751795 0.358585 0.105167 0.187463 0.167376 0.106654 0.118345 0.0917547 0.0255031 0.00812935 0
600.652 2.84669 340.607 242.59 1.08596 1.33972 0.0001 0.5 0.8 1.2 1.7 2.4 2.6 3.2 3.9 4.7 5.3 0 0.0146022 0.32991 0.000513722 0.372443 0.154571 0.0986509 0.0531395 2.23803e-08 0.0621266 2.058e-10 1.79537e-09 0 0.105547 0.00999548 0.447928 0.0372677 0.380167 4.8487e-08 0.173015 0.0686462 0.0833989 0.0285143 0.00524375 0
600.589 2.84639 340.583 242.566 1.08817 1.3295 0.2 0.9 0.8 1.2 1.6 2 2.7 3.4 4 4.8 4.1 0 0.122928 0.318098 0.15967 0.00554006 0.221872 0.104434 0.0987565 7.87304e-06 0.0568658 1.50435e-14 8.71747e-07 0 0.144667 0.178783 0.25854 1.83031e-05 0.298325 0.130163 0.163785 0.0651577 0.0585421 0.020834 0.010683 0
600.464 2.8458 340.534 242.517 1.08782 1.34246 0.2 0.4 0.9 1.2 1.8 2.5 2.7 3.3 4 4.7 5.1 0 6.11823e-05 0.249523 0.175807 0.29258 0.178506 0.114064 0.00949176 0.0134884 0.0543014 7.31964e-10 6.92479e-12 0 0.0936175 0.119381 0.324418 0.1361 0.326264 0.0357929 0.131474 0.0711487 0.0778712 0.0163433 0.0100492 0
603.399 2.85971 341.675 243.658 1.08518 1.35286 0.3 0.7 0.9 1.4 1.5 1.7 2.5 3.2 3.8 4.4 5 0 0.160312 0.261769 0.00773159 0.196695 0.261991 0.00695622 0.0969918 0.0568401 0.0167828 0.0191081 2.28983e-13 0 0.202984 3.46847e-07 0.379686 0.0725524 2.5264e-05 0.304016 0.182404 0.0887336 0.0611316 0.0446997 0.016629 0
