Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
448.394 1.88401 253.287 162.15 1.00683 1.23718 0.1 0.6 1 1.4 1.9 2.4 3 3.9 4.9 5.9 0 0 0.0401181 0.245483 0.169823 0.244468 0.137328 0.0924149 0.0570281 0.0199904 0.00017176 1.61982e-13 0 0 0.0733055 0.224935 0.142751 0.279734 0.104815 0.14176 0.0848044 0.0995561 0.0595732 0.0259404 0 0
477.399 2.00588 269.522 178.385 1.00729 1.05045 0.2 0.7 1.3 1.8 2.2 2.6 3.3 4 5.1 5.5 0 0 0.0647018 0.310266 0.288006 0.150076 0.0623769 0.0834014 0.0371339 0.0113302 1.61e-11 9.83991e-13 0 0 0.106179 0.253187 0.321234 0.0850508 0.10831 0.0777518 0.0359764 0.0438193 0.0153758 0.00356973 0 0
453.051 1.90357 255.963 164.827 1.00671 1.35555 0.2 0.6 1 1.5 2.1 2.7 3.3 4.1 4.8 5.8 0 0 0.0551824 0.210946 0.224295 0.260258 0.137115 0.0745745 0.0321135 0.0122212 8.41119e-10 6.03184e-13 0 0 0.0923457 0.185399 0.221104 0.252268 0.18367 0.0902694 0.11442 0.0814224 0.0824401 0.0522161 0 0
473.297 1.98864 267.286 176.15 1.00802 1.00707 0.1 0.6 1.1 1.6 2.1 2.6 3.2 4 4.3 5.5 0 0 0.0391789 0.254365 0.259855 0.216939 0.104471 0.0776067 0.0408361 0.0141335 0.000631568 5.57887e-14 0 0 0.0712387 0.223623 0.26576 0.175402 0.138547 0.0534555 0.0470017 3.03444e-11 0.0232278 0.00881567 0 0
478.801 2.01177 270.281 179.144 1.00786 1.08742 0.0001 0.6 1.1 1.6 2.1 2.5 3.1 3.8 4.5 4.7 0 0 0.0360225 0.260092 0.253221 0.228306 0.0816457 0.0840629 0.0440985 0.017576 8.53857e-09 0.00283445 0 0 0.0634643 0.24184 0.246989 0.191943 0.145827 0.0367842 0.0911763 0.0272294 0.042172 5.40348e-09 0 0
456.675 1.9188 258.027 166.89 1.00699 1.27228 0.0001 0.6 1 1.4 1.7 2.2 2.9 3.7 4.4 5.2 0 0 0.0365521 0.251647 0.168396 0.224495 0.0904903 0.141276 0.0676424 0.0218224 0.00467108 1.2694e-09 0 0 0.0700192 0.221971 0.164943 0.247635 0.0637098 0.183052 0.123108 0.0960672 0.0660962 0.0356836 0 0
468.434 1.96821 264.612 173.475 1.00695 1.3838 0.2 0.6 1 1.5 1.9 2.4 3.1 3.9 4.8 5.7 0 0 0.0551864 0.209301 0.230498 0.239534 0.0890006 0.114809 0.0501541 0.0165195 0.00195206 3.09247e-12 0 0 0.100321 0.166982 0.228656 0.271778 0.0605159 0.189213 0.109546 0.13009 0.0870678 0.0396306 0 0
488.689 2.05332 275.575 184.439 1.00867 1.0354 0.2 0.7 1.3 1.8 2.2 2.7 3.5 4.5 4 5.3 0 0 0.06466 0.309926 0.289308 0.144104 0.0785011 0.081647 0.034336 0.00618943 3.91552e-09 2.55906e-14 0 0 0.105974 0.253666 0.323991 0.0781148 0.124939 0.0765658 0.0223821 6.73482e-08 0.0338008 0.0159632 0 0
492.216 2.06813 277.438 186.301 1.00693 1.27053 0.0001 0.6 1.1 1.6 2 2.4 3.1 3.8 4.5 5.5 0 0 0.0358946 0.260717 0.252335 0.228774 0.0453669 0.117449 0.0476438 0.0160842 0.00266244 1.58173e-12 0 0 0.0618419 0.247382 0.245855 0.19693 0.102221 0.109922 0.109046 0.069374 0.0842758 0.0436801 0 0
829.112 3.48366 412.49 321.354 1.01127 1.03253 0.2 0.6 1.1 1.7 2.2 2.5 3.3 3.8 4.8 5.1 0 0 0.0747087 0.160872 0.391103 0.12036 0.187501 0.00216385 0.0657585 5.93969e-15 0.00879848 1.11022e-16 0 0 0.102522 0.164453 0.316834 0.214395 0.00620214 0.148776 0.00352962 0.0546995 0.000120318 0.0209929 0 0
