Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
436.645 1.866 268.637 159.274 1.00846 0.993594 -0.0999 0.3 0.7 1.1 1.3 1.4 2 2.6 3.3 3.8 4.3 4.7 0.0195153 0.0596249 0.277456 0.0876133 0.023959 0.244404 0.158703 0.0848965 0.0400889 0.00339951 0.00879621 2.55507e-10 0.0557162 0.0566725 0.226554 0.130248 1.84995e-09 0.231206 0.147328 0.100328 0.0181432 0.0239852 0.00341264 1.44099e-10
434.371 1.85629 267.285 157.922 1.00827 1.04903 0.2 0.4 0.8 1.1 1.5 1.9 2.3 2.9 3.4 3.9 4.3 5 0.0274343 0.112868 0.23769 0.121401 0.240694 0.0653639 0.1173 0.048196 0.0258935 0.0027628 0.00866787 5.80036e-11 0.0772678 0.0940205 0.164522 0.192598 0.191262 0.073312 0.124089 0.0684629 0.00489265 0.0473968 9.66065e-10 0.0112055
437.572 1.86997 269.187 159.823 1.00838 1.02306 0.2 0.4 0.8 1.2 1.5 1.8 2.2 2.8 3.3 3.8 4.4 5 0.0327592 0.0991885 0.272479 0.109115 0.226731 0.0317678 0.137585 0.054421 0.028585 0.00936393 0.00638 1.07137e-14 0.0652594 0.101034 0.218681 0.176233 0.10365 0.122548 0.106831 0.0639952 0.0329556 0.0130268 0.0188483 4.54081e-14
436.252 1.86432 268.404 159.041 1.00838 1.0061 0.2 0.4 0.7 1.2 1.5 2 2.4 2.8 3.4 4.3 4.4 5.1 0.0531165 0.0305541 0.272638 0.198077 0.172474 0.12924 0.0593416 0.0505731 0.033267 0.00907468 1.92431e-05 1.32006e-13 0.0870611 0.031234 0.23656 0.211821 0.126571 0.173397 0.0199886 0.0693172 0.031009 0.0191456 8.57381e-12 3.43059e-14
434.658 1.85751 267.456 158.092 1.00847 1.03696 0.2 0.6 0.7 1.2 1.6 2 2.4 2.9 3.4 4.3 6 4.5 0.0592079 0.0977719 0.185083 0.24924 0.157981 0.0941824 0.0831497 0.0427714 0.0291565 0.00992738 4.99045e-14 1.72324e-09 0.0941272 0.0901624 0.160137 0.248713 0.118661 0.148614 0.0414432 0.0617835 0.0300833 2.23028e-08 0.0180619 0.0251766
434.908 1.85858 267.605 158.242 1.00827 1.05562 0.2 0.6 1 1.2 1.6 2 2.4 3 3.4 3.9 4.3 4.9 0.0538855 0.219998 0.157995 0.1324 0.200235 0.0681113 0.102387 0.0387409 0.0231494 0.00204084 0.00932547 4.40372e-11 0.100607 0.168466 0.138649 0.179679 0.152322 0.0852554 0.107921 0.0617036 2.21312e-10 0.0490452 7.26176e-11 0.0119716
509.77 2.1785 308.741 199.377 1.01427 1.03276 0.0001 0.4 0.6 1.2 1.3 1.8 2.1 2.8 3.4 3.9 4.5 5.2 0.0718103 0.0104133 0.183456 0.370404 2.10584e-08 0.21434 0.0312416 0.069721 0.0529016 1.37446e-13 5.7282e-13 0.00998583 0.0595083 2.14329e-13 0.267162 0.252173 0.0579688 0.144161 0.109585 0.0815916 0.0428078 4.36873e-14 0.0141331 0.00366958
434.966 1.85883 267.64 158.276 1.00873 1.00346 0.0001 0.5 0.6 0.9 1.3 1.7 2.1 2.6 3.1 3.6 4 4.4 0.0369686 2.8991e-06 0.244139 0.107313 0.266929 0.106194 0.119562 0.0667022 0.0342445 0.0187882 2.75812e-09 0.00788344 0.0611927 0.139124 0.0273864 0.183837 0.229056 0.113513 0.100982 0.0942648 0.0154877 0.0214744 0.0171446 8.43874e-10
435.914 1.86288 268.204 158.84 1.00863 0.998771 0.0001 0.3 0.7 1.1 1.4 1.7 2.3 2.7 3.2 3.8 4.4 4.1 0.000941285 0.0970563 0.225782 0.197496 0.102948 0.176995 0.115115 0.0335718 0.041875 0.0097485 0.00710605 2.31592e-08 0.0318161 0.0988405 0.178571 0.225723 0.0815767 0.167534 0.110173 0.0553152 0.0189881 0.0255352 7.0074e-09 0.0046977
434.906 1.85857 267.604 158.24 1.00835 1.04924 0.1 0.4 0.7 1 1.5 1.7 2.2 2.6 3.3 4.2 4.3 5.9 0.0139905 0.13179 0.108486 0.256353 0.172975 0.104455 0.0979647 0.0677722 0.0435468 0.00648701 0.0045318 2.20934e-14 0.0396484 0.138649 0.0723691 0.276794 0.0755228 0.194983 0.0755901 0.0804223 0.0590745 3.9953e-12 0.0289361 0.00725221
