Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
457.279 1.92134 258.369 167.233 1.00673 1.25865 0.1 0.6 1 1.4 1.8 2.3 2.9 3.7 4.3 5.2 0 0 0.040421 0.243734 0.175311 0.22835 0.11685 0.116475 0.0574601 0.0244523 0.00367971 1.4831e-10 0 0 0.0768766 0.206906 0.17977 0.241081 0.0966493 0.160405 0.103148 0.0893896 0.060286 0.0441352 0 0
477.399 2.00588 269.522 178.385 1.00729 1.05045 0.2 0.7 1.3 1.8 2.2 2.6 3.3 4 5.1 5.5 0 0 0.0647018 0.310266 0.288006 0.150076 0.0623769 0.0834014 0.037134 0.0113302 1.60932e-11 9.82825e-13 0 0 0.106179 0.253187 0.321234 0.0850508 0.10831 0.0777518 0.0359764 0.0438193 0.0153757 0.00356973 0 0
446.264 1.87506 252.054 160.917 1.00675 1.11061 0.0001 0.6 0.7 1.3 1.7 2.2 2.9 3.7 4 5.1 0 0 0.0403747 0.11977 0.205609 0.296618 0.10954 0.141567 0.0684166 0.0220786 0.00277754 1.01635e-07 0 0 0.0701597 0.144536 0.13882 0.332825 0.0592642 0.175131 0.085892 0.0186761 0.056934 0.0283716 0 0
450.024 1.89086 254.227 163.091 1.00805 1.09396 0.2 0.6 1 1.4 1.9 2.5 3.1 3.8 4.8 4.7 0 0 0.0536464 0.21876 0.195377 0.222662 0.158815 0.0953874 0.0414738 0.0187506 1.94174e-07 0.00317793 0 0 0.0986181 0.173258 0.188813 0.238609 0.131448 0.13656 0.03927 0.062726 0.0246524 2.74288e-08 0 0
459.838 1.93209 259.814 168.678 1.00854 0.971108 0.2 0.6 1 1.5 1.9 2.4 3.1 3.9 4.6 4.4 0 0 0.0554164 0.20893 0.230756 0.239665 0.0884248 0.11615 0.0508971 0.0151401 0.00316154 4.60743e-15 0 0 0.103438 0.145872 0.251618 0.214321 0.0801733 0.118147 0.0365601 0.0209783 3.50703e-12 1.18239e-14 0 0
456.133 1.91653 257.719 166.583 1.0069 1.25648 0.2 0.6 1.1 1.6 2 2.5 3.1 3.9 5 6.1 0 0 0.0521836 0.2326 0.276367 0.196283 0.0938872 0.0932843 0.0431402 0.018872 0.000278155 9.03888e-12 0 0 0.0972666 0.188176 0.275926 0.216246 0.0661183 0.151851 0.0604989 0.0987563 0.0678936 0.033746 0 0
452.869 1.90281 255.859 164.723 1.00799 1.09835 0.1 0.6 1.1 1.6 1.9 2.4 3.1 3.8 4.5 5.8 0 0 0.0395432 0.253771 0.259801 0.211286 0.0539371 0.122331 0.0470335 0.016427 0.00386312 2.45731e-12 0 0 0.0684088 0.234239 0.255308 0.158152 0.116811 0.100008 0.079276 0.0282054 0.0387892 0.0191525 0 0
580.281 2.43816 320.068 228.931 1.01248 1.1766 0.0001 0.4 1 1.5 1.8 2.4 3.2 4 5 5.3 0 0 0.0502364 0.130836 0.314838 0.214766 0.133708 0.0730996 0.0846477 6.10068e-13 8.10805e-09 0.0103535 0 0 0.0336297 0.174069 0.326692 0.152785 0.131003 0.153264 0.0828709 0.068442 0.0538422 3.37081e-09 0 0
892.509 3.75004 431.573 340.437 1.01107 0.868673 0.2 0.6 1 1.4 2 2.4 3.3 3.7 4.6 5.1 0 0 0.077309 0.132428 0.317901 0.156457 0.184511 0.0727096 0.0630636 1.45712e-11 0.00669373 9.37583e-13 0 0 0.100204 0.15628 0.19631 0.226918 0.0887899 0.0839503 1.07137e-14 0.0162207 3.75816e-12 6.3197e-10 0 0
552.647 2.32205 307.431 216.294 1.00955 1.3644 0.1 0.6 1.1 1.5 2 2.5 3.1 3.9 4.7 5.5 0 0 0.0834491 0.168813 0.263151 0.229631 0.142928 0.017874 0.0919546 0.00459345 1.526e-13 0.00715898 0 0 0.0682901 0.243345 0.231086 0.179895 0.192346 0.0802292 0.139648 0.0997363 0.0849118 0.0449124 0 0
