1	0.567	0.004	0.676	0.075
1.5	0.431	0.004	0.479	0.046
2	0.329	0.004	0.385	0.031
2.5	0.258	0.003	0.291	0.02
3	0.209	0.002	0.203	0.014
3.5	0.1614	0.0017	0.167	0.01
4	0.1326	0.0015	0.128	0.009
4.5	0.1013	0.001	0.118	0.005
5	0.0813	0.0012	0.093	0.008
6	0.0548	0.0015	0.0566	0.0056
8	0.0173	0.001	0.0318	0.0026
