Tritium Data
Energy (GeV)  Theta (Degrees)  Sigma Experimental  Uncertainties
0.619	80	5.104E-010	3.36864E-011
0.619	85	2.384E-010	1.93104E-011
0.619	153.6	8.749E-013	4.63697E-013
0.619	155	7.335E-013	2.530575E-013
0.6589	40	0.000001512	7.2576E-008
0.6589	45	4.109E-007	1.84905E-008
0.6589	83	1.296E-010	9.2016E-012
0.6589	92.5	3.749E-011	4.72374E-012
0.6589	100	1.414E-011	3.06838E-012
0.6589	155	1.351E-012	5.20135E-013
0.6837	35	0.000004244	2.03712E-007
0.6837	40	0.000001054	4.8484E-008
0.6837	45	2.814E-007	1.2663E-008
0.6837	50	7.933E-008	3.80784E-009
0.6837	55	2.275E-008	1.25125E-009
0.6837	60	6.653E-009	3.39303E-010
0.6837	66	1.703E-009	1.05586E-010
0.6837	155	1.185E-012	6.4938E-013
0.6837	104	5.6E-012	2.968E-012

0.2919	40	1.680E-4	3.024E-6
0.2919	40	1.690E-4	3.211E-6
0.2008	60	6.770E-5	1.422E-6
0.1323	100	1.870E-5	3.366E-7
0.1174	120	1.060E-5	2.862E-7
0.1103	135	7.380E-6	2.509E-7
0.3585	40	7.420E-5	1.336E-6
0.3585	40	7.340E-5	1.615E-6
0.2469	60	3.060E-5	6.426E-7
0.1448	120	5.130E-6	1.077E-7
0.1361	135	3.430E-6	7.546E-8
0.4149	40	3.420E-5	5.130E-7
0.4149	40	3.500E-5	7.700E-7
0.2861	60	1.470E-5	3.675E-7
0.2861	60	1.430E-5	3.146E-7
0.2241	80	7.410E-6	1.853E-7
0.1682	120	2.690E-6	6.994E-8
0.1581	135	1.880E-6	4.888E-8
0.4649	40	1.940E-5	3.686E-7
0.4649	40	1.890E-5	3.969E-7
0.3779	50	1.150E-5	2.530E-7
0.3208	60	7.640E-6	1.452E-7
0.3208	60	8.050E-6	1.691E-7
0.2515	80	4.130E-6	1.280E-7
0.189	120	1.590E-6	3.498E-8
0.1777	135	1.170E-6	2.925E-8
0.5101	40	1.190E-5	2.023E-7
0.5101	40	1.130E-5	1.921E-7
0.3523	60	4.650E-6	9.300E-8
0.3523	60	4.590E-6	1.056E-7
0.2765	80	2.450E-6	7.595E-8
0.2337	100	1.400E-6	3.220E-8
0.208	120	9.440E-7	2.454E-8
0.1957	135	7.080E-7	1.487E-8
0.5519	40	6.650E-6	1.197E-7
0.5519	40	6.660E-6	1.265E-7
0.3815	60	2.730E-6	5.460E-8
0.3815	60	2.780E-6	4.170E-8
0.2995	80	1.440E-6	3.744E-8
0.2534	100	8.600E-7	2.150E-8
0.2256	120	5.770E-7	1.443E-8
0.2123	135	4.460E-7	1.293E-8
0.5909	40	4.110E-6	1.069E-7
0.5909	40	4.030E-6	5.642E-8
0.4088	60	1.670E-6	3.507E-8
0.4088	60	1.700E-6	3.230E-8
0.3212	80	9.240E-7	2.495E-8
0.2718	100	5.430E-7	1.195E-8
0.2421	120	3.800E-7	1.140E-8
0.2279	135	2.960E-7	7.400E-9
0.6277	40	2.370E-6	5.925E-8
0.6277	40	2.380E-6	4.046E-8
0.5111	50	1.480E-6	2.812E-8
0.4345	60	1.020E-6	2.244E-8
0.4345	60	1.030E-6	1.854E-8
0.3416	80	5.390E-7	2.156E-8
0.2893	100	3.340E-7	1.202E-8
0.2427	135	1.980E-7	4.950E-9
0.6626	40	1.590E-6	3.021E-8
0.6626	40	1.550E-6	5.115E-8
0.5396	50	9.440E-7	1.605E-8
0.4589	60	6.490E-7	1.493E-8
0.4589	60	6.330E-7	1.583E-8
0.361	80	3.490E-7	9.772E-9
0.3058	100	2.030E-7	6.699E-9
0.2727	120	1.650E-7	6.930E-9
0.593	50	3.860E-7	6.948E-9
0.337	100	9.980E-8	2.994E-9
0.2832	135	5.670E-8	1.985E-9
0.6886	50	7.270E-8	2.617E-9
0.4627	80	3.030E-8	1.273E-9
0.3511	120	1.640E-8	1.132E-9

0.02985	93.1	9.30E-04	5.50E-05
0.04185	93.1	5.53E-04	3.00E-05
0.02985	162.5	2.79E-05	2.10E-06
0.1	60	5.72E-04	2.10E-05
0.15	60	2.00E-04	2.90E-06
0.077	160	8.04E-06	9.30E-07
0.205	60	7.91E-05	2.40E-06
0.247	60	3.46E-05	1.90E-06
0.127	160	2.37E-06	2.00E-07
0.3	60	1.31E-05	4.30E-07
0.35	60	5.34E-06	1.80E-07
0.183	160	5.55E-07	4.30E-08
