Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
435.857 1.86264 201.488 158.806 1.00857 0.999747 0.2 0.5 0.9 1 1.5 1.6 2.3 2.7 3.2 3.9 4.4 4.6 0.0385288 0.172347 0.0440348 0.270803 4.79911e-09 0.267842 0.127559 0.0265282 0.04587 0.0087111 0.00634978 2.16818e-10 0.0925398 0.118946 0.031144 0.284762 0.00965446 0.238773 0.124311 0.046256 0.0254398 0.0279204 8.95028e-12 9.42004e-10
437.606 1.87011 202.525 159.843 1.00827 1.00452 0.2 0.5 0.8 1.2 1.4 1.9 2.4 2.5 3.1 3.6 4.3 5.1 0.049681 0.109735 0.233542 0.089573 0.213425 0.144142 0.0514826 0.0505886 0.0421451 0.016384 0.0075713 5.77316e-15 0.0834625 0.107196 0.186402 0.158606 0.122239 0.186021 0.00716484 0.0724736 0.0514967 0.0112231 0.0182388 2.24265e-14
435.845 1.86258 201.48 158.798 1.0085 1.00142 0.2 0.6 0.7 1.1 1.4 1.8 2.3 2.7 3.3 3.8 4.3 4.4 0.0567495 0.149184 0.110665 0.188659 0.162077 0.148111 0.0910188 0.0509371 0.0385587 0.00329959 0.00924244 6.37862e-12 0.107559 0.0444655 0.166705 0.188366 0.155591 0.132521 0.0929831 0.0661005 0.0166628 0.0262707 0.00419424 8.71824e-09
438.454 1.87374 203.027 160.345 1.00847 0.998683 0.2 0.6 1 1.4 1.7 2.1 2.5 3 3.5 4.3 4.4 5.1 0.0545155 0.21467 0.206059 0.188656 0.107255 0.0961245 0.071006 0.03734 0.025061 0.00250633 0.00527281 8.21565e-15 0.0903738 0.187006 0.19958 0.170805 0.0961514 0.129302 0.0345804 0.059309 0.0137453 0.017829 5.44163e-11 1.64868e-14
436.59 1.86577 201.923 159.241 1.0086 0.996052 0.1 0.5 0.8 1.2 1.6 1.7 2.3 2.7 3.2 3.8 4.4 5.2 0.0321435 0.151596 0.178622 0.229739 0.0491326 0.159867 0.115544 0.0332961 0.0417922 0.0101119 0.00675203 3.86798e-11 0.0692323 0.129577 0.151652 0.25328 1.46788e-09 0.18027 0.108202 0.0556382 0.0167178 0.0284741 0.00192195 0.00108653
437.975 1.87169 202.743 160.061 1.00847 1.00156 0.0001 0.5 0.8 1.2 1.6 1.8 2.3 2.7 3.2 3.6 4.2 4.4 0.0284073 0.158737 0.173926 0.228777 0.124488 0.0938199 0.103866 0.0409006 0.0345808 0.0125089 0.00307779 0.00538526 0.0494236 0.177139 0.118811 0.267551 0.00512559 0.196456 0.0761278 0.0448411 0.0443819 0.00211128 0.0195905 7.75654e-10
434.577 1.85717 200.726 158.044 1.00841 1.04801 0.1 0.6 1.1 1.4 1.7 2 2.4 2.9 3.4 3.9 4.3 5 0.0391708 0.257056 0.231571 0.112309 0.131321 0.0654921 0.0922294 0.0394029 0.0296118 9.55537e-05 0.0101522 4.70575e-10 0.0743245 0.225199 0.198865 0.198603 0.00917426 0.137009 0.0748797 0.0677754 0.00405845 0.047502 1.08928e-08 0.0106206
434.41 1.85645 200.626 157.944 1.00806 1.04889 0.2 0.6 1 1.2 1.6 1.9 2.3 2.9 3.4 3.9 4.2 5 0.0540912 0.218492 0.165945 0.121172 0.208904 0.0319895 0.123232 0.0466895 0.0270737 1.34547e-10 0.0104677 1.97937e-11 0.100531 0.168266 0.138647 0.180445 0.146496 0.0569855 0.125224 0.068498 0.00445348 0.0477001 5.10266e-10 0.0116401
439.015 1.87613 203.358 160.676 1.00839 1.02017 0.3 0.7 0.8 1 1.4 1.8 2.1 2.7 3.3 4 4.4 4.1 0.104765 0.0610515 0.252305 3.09072e-07 0.304413 0.0227029 0.146668 0.0681138 0.0356241 0.00696122 0.00578664 3.12784e-09 0.15667 3.40394e-09 0.204722 0.100031 0.208203 0.0921169 0.115777 0.0739845 0.0413178 0.0146798 0.0126637 1.28061e-08
438.181 1.87257 202.865 160.183 1.00842 1.00008 -0.0999 0.5 0.7 1.1 1.4 1.5 2 2.6 3.2 3.4 4.2 4.3 0.0359107 0.106764 0.179177 0.18376 0.0837046 0.132175 0.147487 0.0881685 0.0140359 0.0278532 0.00100097 0.00838091 0.0585193 0.13579 0.116865 0.220841 1.17197e-08 0.167577 0.163746 0.0687251 0.0483495 6.64468e-14 0.0196659 4.88482e-11
