7.34	0.0372827038	0.0006705522
8.5	0.0233452351	0.0006639471
9.72	0.0155241747	0.0004831175
11.01	0.0095289034	0.000461753
12.35	0.0053197744	0.000357158
13.49	0.0033763886	0.0002813657
23.98	0.0012409674	0.0002014557
25.33	0.0013674794	0.0001755054
27.2	0.0008443933	0.0001894852
29.41	0.0008648699	0.0001734365
31.67	0.000838451	0.0001425247
